
============================================================
  CHUNK 1/309
  224 fichiers, 2.05 GB
  Progression: 224/309 (72%)
  arXiv trouvés: 3,455,841

============================================================
  CHUNK 225/309
  5 fichiers, 2.41 GB
============================================================
  [1/5] updated_date=2025-11-06\part_1179.gz: 400,000 papers, 4,278 arXiv (5764 p/s)
  [2/5] updated_date=2025-11-06\part_1180.gz: 118,367 papers, 1,144 arXiv (5871 p/s)
  [3/5] updated_date=2025-11-06\part_1181.gz: 400,000 papers, 4,039 arXiv (5861 p/s)
  [4/5] updated_date=2025-11-06\part_1182.gz: 379,887 papers, 4,060 arXiv (5802 p/s)
  [5/5] updated_date=2025-11-06\part_1183.gz: 400,000 papers, 4,240 arXiv (5761 p/s)

  Chunk 225 terminé: 1,698,254 papers, 17,761 arXiv (293s, 5800 p/s)
  Progression: 225/309 (73%)
  arXiv trouvés: 3,473,602

============================================================
  CHUNK 226/309
  6 fichiers, 2.53 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1184.gz: 378,651 papers, 4,166 arXiv (5935 p/s)
  [2/6] updated_date=2025-11-06\part_1185.gz: 400,000 papers, 4,099 arXiv (5840 p/s)
  [3/6] updated_date=2025-11-06\part_1186.gz: 118,480 papers, 1,255 arXiv (6025 p/s)
  [4/6] updated_date=2025-11-06\part_1187.gz: 400,000 papers, 3,968 arXiv (6620 p/s)
  [5/6] updated_date=2025-11-06\part_1188.gz: 118,845 papers, 1,328 arXiv (6619 p/s)
  [6/6] updated_date=2025-11-06\part_1189.gz: 400,000 papers, 4,256 arXiv (6752 p/s)

  Chunk 226 terminé: 1,815,976 papers, 19,072 arXiv (290s, 6268 p/s)
  Progression: 226/309 (73%)
  arXiv trouvés: 3,492,674

============================================================
  CHUNK 227/309
  7 fichiers, 2.34 GB
============================================================
  [1/7] updated_date=2025-11-06\part_1190.gz: 119,653 papers, 1,158 arXiv (6596 p/s)
  [2/7] updated_date=2025-11-06\part_1191.gz: 259,016 papers, 2,696 arXiv (6742 p/s)
  [3/7] updated_date=2025-11-06\part_1192.gz: 259,624 papers, 2,743 arXiv (6681 p/s)
  [4/7] updated_date=2025-11-06\part_1193.gz: 259,898 papers, 2,646 arXiv (6760 p/s)
  [5/7] updated_date=2025-11-06\part_1194.gz: 260,185 papers, 2,712 arXiv (6657 p/s)
  [6/7] updated_date=2025-11-06\part_1195.gz: 258,680 papers, 2,634 arXiv (6742 p/s)
  [7/7] updated_date=2025-11-06\part_1196.gz: 259,534 papers, 2,713 arXiv (6736 p/s)

  Chunk 227 terminé: 1,676,590 papers, 17,302 arXiv (250s, 6708 p/s)
  Progression: 227/309 (73%)
  arXiv trouvés: 3,509,976

============================================================
  CHUNK 228/309
  5 fichiers, 2.01 GB
============================================================
  [1/5] updated_date=2025-11-06\part_1197.gz: 400,000 papers, 4,348 arXiv (6679 p/s)
  [2/5] updated_date=2025-11-06\part_1198.gz: 119,021 papers, 1,172 arXiv (6770 p/s)
  [3/5] updated_date=2025-11-06\part_1199.gz: 400,000 papers, 4,195 arXiv (6787 p/s)
  [4/5] updated_date=2025-11-06\part_1200.gz: 119,106 papers, 1,286 arXiv (6745 p/s)
  [5/5] updated_date=2025-11-06\part_1201.gz: 400,000 papers, 4,198 arXiv (6741 p/s)

  Chunk 228 terminé: 1,438,127 papers, 15,199 arXiv (213s, 6736 p/s)
  Progression: 228/309 (74%)
  arXiv trouvés: 3,525,175

============================================================
  CHUNK 229/309
  6 fichiers, 2.35 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1202.gz: 118,843 papers, 1,362 arXiv (6813 p/s)
  [2/6] updated_date=2025-11-06\part_1203.gz: 400,000 papers, 4,282 arXiv (6660 p/s)
  [3/6] updated_date=2025-11-06\part_1204.gz: 400,000 papers, 3,951 arXiv (6785 p/s)
  [4/6] updated_date=2025-11-06\part_1205.gz: 236,981 papers, 2,500 arXiv (6666 p/s)
  [5/6] updated_date=2025-11-06\part_1206.gz: 259,352 papers, 2,659 arXiv (6696 p/s)
  [6/6] updated_date=2025-11-06\part_1207.gz: 259,412 papers, 2,628 arXiv (6722 p/s)

  Chunk 229 terminé: 1,674,588 papers, 17,382 arXiv (249s, 6714 p/s)
  Progression: 229/309 (74%)
  arXiv trouvés: 3,542,557

============================================================
  CHUNK 230/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1208.gz: 400,000 papers, 4,119 arXiv (6671 p/s)
  [2/6] updated_date=2025-11-06\part_1209.gz: 117,795 papers, 1,150 arXiv (6852 p/s)
  [3/6] updated_date=2025-11-06\part_1210.gz: 260,518 papers, 2,773 arXiv (6696 p/s)
  [4/6] updated_date=2025-11-06\part_1211.gz: 258,588 papers, 2,665 arXiv (6701 p/s)
  [5/6] updated_date=2025-11-06\part_1212.gz: 259,296 papers, 2,634 arXiv (6751 p/s)
  [6/6] updated_date=2025-11-06\part_1213.gz: 259,530 papers, 2,699 arXiv (6680 p/s)

  Chunk 230 terminé: 1,555,727 papers, 16,040 arXiv (232s, 6706 p/s)
  Progression: 230/309 (74%)
  arXiv trouvés: 3,558,597

============================================================
  CHUNK 231/309
  6 fichiers, 2.19 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1214.gz: 260,410 papers, 2,779 arXiv (6658 p/s)
  [2/6] updated_date=2025-11-06\part_1215.gz: 259,300 papers, 2,688 arXiv (6728 p/s)
  [3/6] updated_date=2025-11-06\part_1216.gz: 400,000 papers, 4,185 arXiv (6350 p/s)
  [4/6] updated_date=2025-11-06\part_1217.gz: 118,827 papers, 1,237 arXiv (6912 p/s)
  [5/6] updated_date=2025-11-06\part_1218.gz: 259,665 papers, 2,749 arXiv (6691 p/s)
  [6/6] updated_date=2025-11-06\part_1219.gz: 259,019 papers, 2,743 arXiv (6718 p/s)

  Chunk 231 terminé: 1,557,221 papers, 16,381 arXiv (235s, 6617 p/s)
  Progression: 231/309 (75%)
  arXiv trouvés: 3,574,978

============================================================
  CHUNK 232/309
  6 fichiers, 2.36 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1220.gz: 259,925 papers, 2,726 arXiv (6690 p/s)
  [2/6] updated_date=2025-11-06\part_1221.gz: 259,016 papers, 2,782 arXiv (6702 p/s)
  [3/6] updated_date=2025-11-06\part_1222.gz: 259,287 papers, 2,603 arXiv (6683 p/s)
  [4/6] updated_date=2025-11-06\part_1223.gz: 400,000 papers, 4,172 arXiv (6730 p/s)
  [5/6] updated_date=2025-11-06\part_1224.gz: 120,284 papers, 1,198 arXiv (6836 p/s)
  [6/6] updated_date=2025-11-06\part_1225.gz: 400,000 papers, 4,283 arXiv (6716 p/s)

  Chunk 232 terminé: 1,698,512 papers, 17,764 arXiv (253s, 6713 p/s)
  Progression: 232/309 (75%)
  arXiv trouvés: 3,592,742

============================================================
  CHUNK 233/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1226.gz: 119,592 papers, 1,182 arXiv (6801 p/s)
  [2/6] updated_date=2025-11-06\part_1227.gz: 260,320 papers, 2,685 arXiv (6753 p/s)
  [3/6] updated_date=2025-11-06\part_1228.gz: 400,000 papers, 4,220 arXiv (6721 p/s)
  [4/6] updated_date=2025-11-06\part_1229.gz: 120,184 papers, 1,398 arXiv (6736 p/s)
  [5/6] updated_date=2025-11-06\part_1230.gz: 259,378 papers, 2,774 arXiv (6729 p/s)
  [6/6] updated_date=2025-11-06\part_1231.gz: 400,000 papers, 4,180 arXiv (6759 p/s)

  Chunk 233 terminé: 1,559,474 papers, 16,439 arXiv (231s, 6742 p/s)
  Progression: 233/309 (75%)
  arXiv trouvés: 3,609,181

============================================================
  CHUNK 234/309
  7 fichiers, 2.35 GB
============================================================
  [1/7] updated_date=2025-11-06\part_1232.gz: 119,254 papers, 1,240 arXiv (6607 p/s)
  [2/7] updated_date=2025-11-06\part_1233.gz: 258,187 papers, 2,797 arXiv (6688 p/s)
  [3/7] updated_date=2025-11-06\part_1234.gz: 400,000 papers, 4,057 arXiv (6691 p/s)
  [4/7] updated_date=2025-11-06\part_1235.gz: 118,291 papers, 1,279 arXiv (6879 p/s)
  [5/7] updated_date=2025-11-06\part_1236.gz: 400,000 papers, 4,207 arXiv (6752 p/s)
  [6/7] updated_date=2025-11-06\part_1237.gz: 118,540 papers, 1,254 arXiv (6759 p/s)
  [7/7] updated_date=2025-11-06\part_1238.gz: 259,896 papers, 2,730 arXiv (6711 p/s)

  Chunk 234 terminé: 1,674,168 papers, 17,564 arXiv (249s, 6718 p/s)
  Progression: 234/309 (76%)
  arXiv trouvés: 3,626,745

============================================================
  CHUNK 235/309
  5 fichiers, 2.19 GB
============================================================
  [1/5] updated_date=2025-11-06\part_1239.gz: 400,000 papers, 4,094 arXiv (6678 p/s)
  [2/5] updated_date=2025-11-06\part_1240.gz: 377,502 papers, 3,936 arXiv (6731 p/s)
  [3/5] updated_date=2025-11-06\part_1241.gz: 400,000 papers, 4,274 arXiv (6756 p/s)
  [4/5] updated_date=2025-11-06\part_1242.gz: 119,549 papers, 1,099 arXiv (6725 p/s)
  [5/5] updated_date=2025-11-06\part_1243.gz: 260,181 papers, 2,671 arXiv (6750 p/s)

  Chunk 235 terminé: 1,557,232 papers, 16,074 arXiv (232s, 6724 p/s)
  Progression: 235/309 (76%)
  arXiv trouvés: 3,642,819

============================================================
  CHUNK 236/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1244.gz: 400,000 papers, 4,274 arXiv (6734 p/s)
  [2/6] updated_date=2025-11-06\part_1245.gz: 117,476 papers, 1,086 arXiv (6865 p/s)
  [3/6] updated_date=2025-11-06\part_1246.gz: 259,198 papers, 2,703 arXiv (6762 p/s)
  [4/6] updated_date=2025-11-06\part_1247.gz: 259,349 papers, 2,714 arXiv (6759 p/s)
  [5/6] updated_date=2025-11-06\part_1248.gz: 400,000 papers, 4,162 arXiv (6695 p/s)
  [6/6] updated_date=2025-11-06\part_1249.gz: 120,059 papers, 1,230 arXiv (6793 p/s)

  Chunk 236 terminé: 1,556,082 papers, 16,169 arXiv (231s, 6743 p/s)
  Progression: 236/309 (76%)
  arXiv trouvés: 3,658,988

============================================================
  CHUNK 237/309
  6 fichiers, 2.18 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1250.gz: 259,568 papers, 2,709 arXiv (6656 p/s)
  [2/6] updated_date=2025-11-06\part_1251.gz: 259,602 papers, 2,719 arXiv (6743 p/s)
  [3/6] updated_date=2025-11-06\part_1252.gz: 259,765 papers, 2,705 arXiv (6738 p/s)
  [4/6] updated_date=2025-11-06\part_1253.gz: 400,000 papers, 4,411 arXiv (6676 p/s)
  [5/6] updated_date=2025-11-06\part_1254.gz: 119,459 papers, 1,110 arXiv (6849 p/s)
  [6/6] updated_date=2025-11-06\part_1255.gz: 259,706 papers, 2,764 arXiv (6738 p/s)

  Chunk 237 terminé: 1,558,100 papers, 16,418 arXiv (232s, 6714 p/s)
  Progression: 237/309 (77%)
  arXiv trouvés: 3,675,406

============================================================
  CHUNK 238/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1256.gz: 259,228 papers, 2,767 arXiv (6758 p/s)
  [2/6] updated_date=2025-11-06\part_1257.gz: 258,679 papers, 2,770 arXiv (6749 p/s)
  [3/6] updated_date=2025-11-06\part_1258.gz: 400,000 papers, 4,157 arXiv (6773 p/s)
  [4/6] updated_date=2025-11-06\part_1259.gz: 117,816 papers, 1,321 arXiv (6684 p/s)
  [5/6] updated_date=2025-11-06\part_1260.gz: 259,042 papers, 2,678 arXiv (6722 p/s)
  [6/6] updated_date=2025-11-06\part_1261.gz: 259,297 papers, 2,747 arXiv (6714 p/s)

  Chunk 238 terminé: 1,554,062 papers, 16,440 arXiv (231s, 6739 p/s)
  Progression: 238/309 (77%)
  arXiv trouvés: 3,691,846

============================================================
  CHUNK 239/309
  5 fichiers, 2.02 GB
============================================================
  [1/5] updated_date=2025-11-06\part_1262.gz: 400,000 papers, 4,267 arXiv (6694 p/s)
  [2/5] updated_date=2025-11-06\part_1263.gz: 119,042 papers, 1,180 arXiv (6979 p/s)
  [3/5] updated_date=2025-11-06\part_1264.gz: 400,000 papers, 4,045 arXiv (6700 p/s)
  [4/5] updated_date=2025-11-06\part_1265.gz: 118,869 papers, 1,313 arXiv (6674 p/s)
  [5/5] updated_date=2025-11-06\part_1266.gz: 400,000 papers, 4,014 arXiv (6707 p/s)

  Chunk 239 terminé: 1,437,911 papers, 14,819 arXiv (214s, 6718 p/s)
  Progression: 239/309 (77%)
  arXiv trouvés: 3,706,665

============================================================
  CHUNK 240/309
  7 fichiers, 2.33 GB
============================================================
  [1/7] updated_date=2025-11-06\part_1267.gz: 118,573 papers, 1,375 arXiv (6903 p/s)
  [2/7] updated_date=2025-11-06\part_1268.gz: 259,673 papers, 2,678 arXiv (6742 p/s)
  [3/7] updated_date=2025-11-06\part_1269.gz: 260,339 papers, 2,694 arXiv (6721 p/s)
  [4/7] updated_date=2025-11-06\part_1270.gz: 259,196 papers, 2,585 arXiv (6766 p/s)
  [5/7] updated_date=2025-11-06\part_1271.gz: 260,233 papers, 2,773 arXiv (6748 p/s)
  [6/7] updated_date=2025-11-06\part_1272.gz: 259,677 papers, 2,649 arXiv (6757 p/s)
  [7/7] updated_date=2025-11-06\part_1273.gz: 259,922 papers, 2,755 arXiv (6758 p/s)

  Chunk 240 terminé: 1,677,613 papers, 17,509 arXiv (248s, 6756 p/s)
  Progression: 240/309 (78%)
  arXiv trouvés: 3,724,174

============================================================
  CHUNK 241/309
  6 fichiers, 2.37 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1274.gz: 259,654 papers, 2,746 arXiv (6775 p/s)
  [2/6] updated_date=2025-11-06\part_1275.gz: 258,871 papers, 2,704 arXiv (6749 p/s)
  [3/6] updated_date=2025-11-06\part_1276.gz: 400,000 papers, 4,252 arXiv (6685 p/s)
  [4/6] updated_date=2025-11-06\part_1277.gz: 119,746 papers, 1,109 arXiv (6917 p/s)
  [5/6] updated_date=2025-11-06\part_1278.gz: 259,681 papers, 2,680 arXiv (6739 p/s)
  [6/6] updated_date=2025-11-06\part_1279.gz: 400,000 papers, 4,229 arXiv (6713 p/s)

  Chunk 241 terminé: 1,697,952 papers, 17,720 arXiv (252s, 6736 p/s)
  Progression: 241/309 (78%)
  arXiv trouvés: 3,741,894

============================================================
  CHUNK 242/309
  7 fichiers, 2.33 GB
============================================================
  [1/7] updated_date=2025-11-06\part_1280.gz: 117,648 papers, 1,182 arXiv (6828 p/s)
  [2/7] updated_date=2025-11-06\part_1281.gz: 260,133 papers, 2,675 arXiv (6732 p/s)
  [3/7] updated_date=2025-11-06\part_1282.gz: 400,000 papers, 4,391 arXiv (6661 p/s)
  [4/7] updated_date=2025-11-06\part_1283.gz: 119,781 papers, 1,207 arXiv (6682 p/s)
  [5/7] updated_date=2025-11-06\part_1284.gz: 259,476 papers, 2,663 arXiv (6788 p/s)
  [6/7] updated_date=2025-11-06\part_1285.gz: 259,750 papers, 2,584 arXiv (6762 p/s)
  [7/7] updated_date=2025-11-06\part_1286.gz: 259,870 papers, 2,606 arXiv (6750 p/s)

  Chunk 242 terminé: 1,676,658 papers, 17,308 arXiv (249s, 6731 p/s)
  Progression: 242/309 (78%)
  arXiv trouvés: 3,759,202

============================================================
  CHUNK 243/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1287.gz: 259,763 papers, 2,678 arXiv (6738 p/s)
  [2/6] updated_date=2025-11-06\part_1288.gz: 258,718 papers, 2,642 arXiv (6780 p/s)
  [3/6] updated_date=2025-11-06\part_1289.gz: 259,288 papers, 2,716 arXiv (6734 p/s)
  [4/6] updated_date=2025-11-06\part_1290.gz: 400,000 papers, 4,283 arXiv (6754 p/s)
  [5/6] updated_date=2025-11-06\part_1291.gz: 119,044 papers, 1,153 arXiv (6637 p/s)
  [6/6] updated_date=2025-11-06\part_1292.gz: 259,738 papers, 2,671 arXiv (6707 p/s)

  Chunk 243 terminé: 1,556,551 papers, 16,143 arXiv (231s, 6732 p/s)
  Progression: 243/309 (79%)
  arXiv trouvés: 3,775,345

============================================================
  CHUNK 244/309
  6 fichiers, 2.36 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1293.gz: 259,420 papers, 2,690 arXiv (6712 p/s)
  [2/6] updated_date=2025-11-06\part_1294.gz: 260,308 papers, 2,789 arXiv (6744 p/s)
  [3/6] updated_date=2025-11-06\part_1295.gz: 400,000 papers, 4,354 arXiv (6742 p/s)
  [4/6] updated_date=2025-11-06\part_1296.gz: 119,598 papers, 1,166 arXiv (6596 p/s)
  [5/6] updated_date=2025-11-06\part_1297.gz: 259,715 papers, 2,663 arXiv (6723 p/s)
  [6/6] updated_date=2025-11-06\part_1298.gz: 400,000 papers, 4,028 arXiv (6737 p/s)

  Chunk 244 terminé: 1,699,041 papers, 17,690 arXiv (253s, 6721 p/s)
  Progression: 244/309 (79%)
  arXiv trouvés: 3,793,035

============================================================
  CHUNK 245/309
  7 fichiers, 2.32 GB
============================================================
  [1/7] updated_date=2025-11-06\part_1299.gz: 118,479 papers, 1,388 arXiv (6683 p/s)
  [2/7] updated_date=2025-11-06\part_1300.gz: 259,025 papers, 2,769 arXiv (6768 p/s)
  [3/7] updated_date=2025-11-06\part_1301.gz: 260,066 papers, 2,803 arXiv (6702 p/s)
  [4/7] updated_date=2025-11-06\part_1302.gz: 260,400 papers, 2,779 arXiv (6755 p/s)
  [5/7] updated_date=2025-11-06\part_1303.gz: 260,015 papers, 2,634 arXiv (6744 p/s)
  [6/7] updated_date=2025-11-06\part_1304.gz: 258,846 papers, 2,642 arXiv (6768 p/s)
  [7/7] updated_date=2025-11-06\part_1305.gz: 260,222 papers, 2,712 arXiv (6737 p/s)

  Chunk 245 terminé: 1,677,053 papers, 17,727 arXiv (249s, 6738 p/s)
  Progression: 245/309 (79%)
  arXiv trouvés: 3,810,762

============================================================
  CHUNK 246/309
  5 fichiers, 2.00 GB
============================================================
  [1/5] updated_date=2025-11-06\part_1306.gz: 260,175 papers, 2,779 arXiv (6752 p/s)
  [2/5] updated_date=2025-11-06\part_1307.gz: 259,916 papers, 2,609 arXiv (6759 p/s)
  [3/5] updated_date=2025-11-06\part_1308.gz: 400,000 papers, 4,254 arXiv (6704 p/s)
  [4/5] updated_date=2025-11-06\part_1309.gz: 119,743 papers, 1,266 arXiv (6837 p/s)
  [5/5] updated_date=2025-11-06\part_1310.gz: 400,000 papers, 4,110 arXiv (6752 p/s)

  Chunk 246 terminé: 1,439,834 papers, 15,018 arXiv (213s, 6744 p/s)
  Progression: 246/309 (80%)
  arXiv trouvés: 3,825,780

============================================================
  CHUNK 247/309
  7 fichiers, 2.35 GB
============================================================
  [1/7] updated_date=2025-11-06\part_1311.gz: 118,290 papers, 1,291 arXiv (6662 p/s)
  [2/7] updated_date=2025-11-06\part_1312.gz: 260,013 papers, 2,715 arXiv (6723 p/s)
  [3/7] updated_date=2025-11-06\part_1313.gz: 400,000 papers, 4,387 arXiv (6741 p/s)
  [4/7] updated_date=2025-11-06\part_1314.gz: 118,623 papers, 1,042 arXiv (6708 p/s)
  [5/7] updated_date=2025-11-06\part_1315.gz: 259,404 papers, 2,697 arXiv (6747 p/s)
  [6/7] updated_date=2025-11-06\part_1316.gz: 259,399 papers, 2,656 arXiv (6767 p/s)
  [7/7] updated_date=2025-11-06\part_1317.gz: 259,106 papers, 2,732 arXiv (6729 p/s)

  Chunk 247 terminé: 1,674,835 papers, 17,520 arXiv (249s, 6731 p/s)
  Progression: 247/309 (80%)
  arXiv trouvés: 3,843,300

============================================================
  CHUNK 248/309
  6 fichiers, 2.18 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1318.gz: 400,000 papers, 4,053 arXiv (6689 p/s)
  [2/6] updated_date=2025-11-06\part_1319.gz: 119,875 papers, 1,457 arXiv (6754 p/s)
  [3/6] updated_date=2025-11-06\part_1320.gz: 259,463 papers, 2,661 arXiv (6713 p/s)
  [4/6] updated_date=2025-11-06\part_1321.gz: 259,347 papers, 2,652 arXiv (6799 p/s)
  [5/6] updated_date=2025-11-06\part_1322.gz: 258,686 papers, 2,769 arXiv (6792 p/s)
  [6/6] updated_date=2025-11-06\part_1323.gz: 259,160 papers, 2,760 arXiv (6798 p/s)

  Chunk 248 terminé: 1,556,531 papers, 16,352 arXiv (231s, 6749 p/s)
  Progression: 248/309 (80%)
  arXiv trouvés: 3,859,652

============================================================
  CHUNK 249/309
  6 fichiers, 2.35 GB
============================================================
  [1/6] updated_date=2025-11-06\part_1324.gz: 259,809 papers, 2,774 arXiv (6772 p/s)
  [2/6] updated_date=2025-11-06\part_1325.gz: 259,003 papers, 2,724 arXiv (6780 p/s)
  [3/6] updated_date=2025-11-06\part_1326.gz: 400,000 papers, 4,108 arXiv (6763 p/s)
  [4/6] updated_date=2025-11-06\part_1327.gz: 119,588 papers, 1,263 arXiv (6595 p/s)
  [5/6] updated_date=2025-11-06\part_1328.gz: 259,805 papers, 2,759 arXiv (6746 p/s)
  [6/6] updated_date=2025-11-06\part_1329.gz: 400,000 papers, 4,253 arXiv (6763 p/s)

  Chunk 249 terminé: 1,698,205 papers, 17,881 arXiv (252s, 6749 p/s)
  Progression: 249/309 (81%)
  arXiv trouvés: 3,877,533

============================================================
  CHUNK 250/309
  9 fichiers, 2.07 GB
============================================================
  [1/9] updated_date=2025-11-06\part_1330.gz: 119,605 papers, 1,221 arXiv (6514 p/s)
  [2/9] updated_date=2025-11-06\part_1331.gz: 259,468 papers, 2,797 arXiv (6705 p/s)
  [3/9] updated_date=2025-11-06\part_1332.gz: 259,019 papers, 2,761 arXiv (6766 p/s)
  [4/9] updated_date=2025-11-06\part_1333.gz: 259,643 papers, 2,802 arXiv (6759 p/s)
  [5/9] updated_date=2025-11-07\part_0000.gz: 122,800 papers, 3,677 arXiv (6781 p/s)
  [6/9] updated_date=2025-11-08\part_0000.gz: 204,594 papers, 2,932 arXiv (7828 p/s)
  [7/9] updated_date=2025-11-09\part_0000.gz: 155,072 papers, 3,088 arXiv (9236 p/s)
  [8/9] updated_date=2025-11-10\part_0000.gz: 183,690 papers, 43 arXiv (9725 p/s)
  [9/9] updated_date=2025-11-11\part_0000.gz: 135,220 papers, 1,118 arXiv (7199 p/s)

  Chunk 250 terminé: 1,699,111 papers, 20,439 arXiv (233s, 7304 p/s)
  Progression: 250/309 (81%)
  arXiv trouvés: 3,897,972

============================================================
  CHUNK 251/309
  13 fichiers, 2.29 GB
============================================================
  [1/13] updated_date=2025-11-12\part_0000.gz: 400,000 papers, 1,950 arXiv (10361 p/s)
  [2/13] updated_date=2025-11-12\part_0001.gz: 118,587 papers, 787 arXiv (9360 p/s)
  [3/13] updated_date=2025-11-13\part_0000.gz: 47,107 papers, 416 arXiv (6859 p/s)
  [4/13] updated_date=2025-11-14\part_0000.gz: 187,511 papers, 1,031 arXiv (8261 p/s)
  [5/13] updated_date=2025-11-15\part_0000.gz: 135,723 papers, 417 arXiv (10468 p/s)
  [6/13] updated_date=2025-11-16\part_0000.gz: 110,976 papers, 309 arXiv (11058 p/s)
  [7/13] updated_date=2025-11-17\part_0000.gz: 112,263 papers, 72 arXiv (11699 p/s)
  [8/13] updated_date=2025-11-18\part_0000.gz: 161,137 papers, 322 arXiv (10201 p/s)
  [9/13] updated_date=2025-11-19\part_0000.gz: 141,290 papers, 802 arXiv (9254 p/s)
  [10/13] updated_date=2025-11-20\part_0000.gz: 188,675 papers, 1,375 arXiv (6486 p/s)
  [11/13] updated_date=2025-11-23\part_0000.gz: 265,523 papers, 1,670 arXiv (6603 p/s)
  [12/13] updated_date=2025-11-23\part_0001.gz: 267,281 papers, 1,666 arXiv (6415 p/s)
  [13/13] updated_date=2025-11-23\part_0002.gz: 267,778 papers, 1,662 arXiv (6318 p/s)

  Chunk 251 terminé: 2,403,851 papers, 12,479 arXiv (298s, 8067 p/s)
  Progression: 251/309 (81%)
  arXiv trouvés: 3,910,451

============================================================
  CHUNK 252/309
  6 fichiers, 2.09 GB
============================================================
  [1/6] updated_date=2025-11-25\part_0000.gz: 400,000 papers, 939 arXiv (6611 p/s)
  [2/6] updated_date=2025-11-25\part_0001.gz: 235,677 papers, 694 arXiv (5659 p/s)
  [3/6] updated_date=2025-11-27\part_0000.gz: 231,404 papers, 4,027 arXiv (10589 p/s)
  [4/6] updated_date=2025-11-28\part_0000.gz: 347,205 papers, 13,537 arXiv (9216 p/s)
  [5/6] updated_date=2025-11-28\part_0001.gz: 345,969 papers, 13,606 arXiv (9228 p/s)
  [6/6] updated_date=2025-11-28\part_0002.gz: 346,171 papers, 13,664 arXiv (9238 p/s)

  Chunk 252 terminé: 1,906,426 papers, 46,467 arXiv (237s, 8055 p/s)
  Progression: 252/309 (82%)
  arXiv trouvés: 3,956,918

============================================================
  CHUNK 253/309
  12 fichiers, 2.09 GB
============================================================
  [1/12] updated_date=2025-11-29\part_0000.gz: 1,901 papers, 345 arXiv (7869 p/s)
  [2/12] updated_date=2025-11-30\part_0000.gz: 1,266 papers, 203 arXiv (11480 p/s)
  [3/12] updated_date=2025-12-01\part_0000.gz: 390,127 papers, 4,303 arXiv (10664 p/s)
  [4/12] updated_date=2025-12-02\part_0000.gz: 1,916 papers, 1,217 arXiv (5466 p/s)
  [5/12] updated_date=2025-12-03\part_0000.gz: 286,017 papers, 5,820 arXiv (6676 p/s)
  [6/12] updated_date=2025-12-04\part_0000.gz: 171,266 papers, 1,036 arXiv (7129 p/s)
  [7/12] updated_date=2025-12-05\part_0000.gz: 315,519 papers, 3,412 arXiv (9748 p/s)
  [8/12] updated_date=2025-12-06\part_0000.gz: 400,000 papers, 3,039 arXiv (10347 p/s)
  [9/12] updated_date=2025-12-06\part_0001.gz: 165,632 papers, 388 arXiv (13022 p/s)
  [10/12] updated_date=2025-12-07\part_0000.gz: 400,000 papers, 2,284 arXiv (12912 p/s)
  [11/12] updated_date=2025-12-07\part_0001.gz: 57,400 papers, 1,904 arXiv (7016 p/s)
  [12/12] updated_date=2025-12-08\part_0000.gz: 400,000 papers, 3,730 arXiv (8646 p/s)

  Chunk 253 terminé: 2,591,044 papers, 27,681 arXiv (273s, 9474 p/s)
  Progression: 253/309 (82%)
  arXiv trouvés: 3,984,599

============================================================
  CHUNK 254/309
  6 fichiers, 2.12 GB
============================================================
  [1/6] updated_date=2025-12-08\part_0001.gz: 281,012 papers, 543 arXiv (10501 p/s)
  [2/6] updated_date=2025-12-09\part_0000.gz: 2,732 papers, 2,043 arXiv (5409 p/s)
  [3/6] updated_date=2025-12-10\part_0000.gz: 372,459 papers, 445 arXiv (7407 p/s)
  [4/6] updated_date=2025-12-10\part_0001.gz: 373,511 papers, 434 arXiv (7378 p/s)
  [5/6] updated_date=2025-12-10\part_0002.gz: 371,970 papers, 424 arXiv (7365 p/s)
  [6/6] updated_date=2025-12-10\part_0003.gz: 371,304 papers, 478 arXiv (7354 p/s)

  Chunk 254 terminé: 1,772,988 papers, 4,367 arXiv (229s, 7736 p/s)
  Progression: 254/309 (82%)
  arXiv trouvés: 3,988,966

============================================================
  CHUNK 255/309
  5 fichiers, 2.38 GB
============================================================
  [1/5] updated_date=2025-12-10\part_0004.gz: 370,789 papers, 443 arXiv (7439 p/s)
  [2/5] updated_date=2025-12-10\part_0005.gz: 371,500 papers, 415 arXiv (7411 p/s)
  [3/5] updated_date=2025-12-10\part_0006.gz: 371,657 papers, 403 arXiv (7362 p/s)
  [4/5] updated_date=2025-12-10\part_0007.gz: 371,372 papers, 449 arXiv (7386 p/s)
